customer_id,product_id,browse_date,time_spent_seconds,pages_viewed,added_to_cart
C0969,P0037,2026-01-11 12:26:58,234,3,1
C1096,P0107,2026-02-27 20:27:22,401,4,1
C0740,P0043,2025-07-04 23:16:42,297,14,0
C1994,P0025,2025-09-03 17:24:11,220,7,0
C0405,P0169,2025-12-03 04:27:27,333,10,0
C1578,P0002,2026-02-12 10:00:02,200,8,0
C0608,P0061,2026-02-06 19:40:05,530,1,0
C0077,P0021,2025-11-03 11:44:22,470,13,1
C1472,P0064,2026-04-17 17:27:53,164,12,0
C0313,P0119,2025-08-16 02:47:14,165,4,0
C1887,P0146,2025-10-27 16:51:48,400,3,0
C0089,P0010,2025-08-14 19:18:42,312,2,0
C0371,P0195,2025-12-20 15:39:22,171,8,1
C1661,P0157,2025-07-17 19:15:00,154,4,0
C1990,P0189,2025-08-19 10:57:17,47,1,0
C0029,P0106,2025-10-13 19:39:45,35,5,0
C1698,P0128,2025-08-07 10:44:54,298,9,1
C0869,P0132,2026-03-24 22:33:03,528,3,0
C1734,P0110,2026-04-28 22:50:15,332,5,0
C1269,P0110,2026-01-13 01:03:11,167,7,1
C0399,P0134,2025-09-07 23:12:12,243,1,0
C1604,P0022,2025-11-24 05:41:27,36,11,0
C1558,P0155,2026-02-10 21:23:56,114,12,0
C0300,P0115,2025-10-29 11:35:40,253,9,1
C0034,P0073,2025-11-10 13:48:03,403,14,0
C0813,P0072,2026-06-01 12:26:33,574,12,0
C1395,P0019,2025-07-07 03:24:54,532,11,0
C1642,P0136,2026-05-22 00:34:21,78,14,0
C1042,P0163,2025-07-30 17:55:47,47,2,0
C0515,P0059,2026-02-10 07:24:38,580,6,0
C1327,P0142,2025-12-28 00:56:49,206,13,0
C1386,P0081,2025-09-25 12:06:35,567,13,1
C0369,P0143,2026-04-14 01:53:17,350,12,1
C1049,P0189,2025-07-27 07:53:45,557,5,0
C0516,P0105,2026-04-28 15:15:42,445,3,1
C1653,P0195,2026-04-12 20:42:19,326,8,0
C1739,P0024,2025-07-15 09:53:19,359,7,0
C0928,P0105,2026-01-20 11:56:15,326,12,1
C1907,P0194,2025-07-03 22:44:44,531,8,0
C1109,P0163,2025-09-29 21:05:15,239,11,0
C1880,P0007,2026-04-21 20:02:16,10,14,0
C1917,P0033,2025-07-21 23:31:42,574,1,0
C1681,P0110,2025-07-31 21:36:11,558,14,1
C1224,P0168,2026-04-20 06:21:12,339,9,0
C0623,P0097,2025-08-21 17:59:37,329,5,0
C1252,P0145,2025-11-04 06:47:10,312,14,0
C1658,P0029,2026-03-30 20:01:04,396,2,1
C0360,P0001,2026-03-07 10:22:05,169,13,1
C0581,P0053,2025-12-16 09:23:27,228,12,1
C1972,P0088,2025-11-30 03:25:13,528,4,0
C0129,P0135,2025-06-20 08:16:17,131,2,1
C0939,P0071,2026-05-13 17:13:58,277,11,0
C1027,P0029,2026-01-21 13:50:30,26,6,0
C1334,P0107,2025-12-13 04:35:02,481,2,0
C0434,P0069,2025-08-09 09:37:03,380,10,1
C1270,P0047,2025-06-27 20:52:00,409,4,1
C1687,P0196,2026-05-04 00:10:38,25,1,0
C0399,P0017,2026-03-31 22:17:27,55,14,0
C0827,P0083,2025-09-01 16:17:30,266,13,1
C1073,P0006,2025-12-03 08:15:59,122,5,0
C0775,P0097,2026-05-14 23:56:11,401,11,0
C1051,P0199,2025-10-14 10:49:32,376,3,1
C1850,P0089,2026-01-29 15:08:24,101,8,1
C0529,P0173,2025-09-21 14:01:26,190,8,1
C1974,P0029,2025-06-10 08:17:23,106,11,0
C0054,P0027,2026-03-02 20:03:52,121,8,0
C0557,P0114,2026-01-07 15:50:58,547,4,0
C0977,P0189,2026-04-30 10:31:43,297,3,0
C0292,P0119,2025-07-13 21:26:57,265,14,0
C1231,P0052,2025-07-24 06:49:02,53,6,0
C0379,P0138,2026-05-13 07:53:04,228,7,0
C1008,P0145,2025-10-25 11:26:56,114,4,1
C1836,P0041,2025-10-07 18:47:57,403,12,0
C1006,P0186,2025-11-25 09:01:54,310,4,0
C1606,P0196,2025-12-07 18:59:07,155,12,0
C0621,P0118,2026-03-28 19:25:52,560,4,1
C0067,P0156,2025-09-09 13:19:41,210,2,0
C0155,P0179,2026-04-11 05:36:18,513,12,0
C1098,P0049,2026-02-17 19:02:12,471,9,0
C0708,P0143,2026-05-06 20:16:29,183,8,0
C0113,P0129,2025-09-21 09:12:34,163,2,0
C1804,P0048,2026-03-17 17:20:11,34,1,1
C0251,P0007,2025-06-27 23:23:02,96,1,1
C0259,P0107,2026-04-03 13:51:27,579,6,0
C0991,P0102,2025-09-20 00:59:53,203,11,0
C1502,P0091,2025-10-31 00:31:13,507,2,0
C0918,P0061,2025-10-01 02:37:54,124,13,0
C1333,P0026,2026-05-06 14:47:19,479,8,1
C0344,P0116,2025-07-07 08:44:55,140,5,0
C1835,P0021,2025-06-27 05:00:32,35,7,1
C0411,P0027,2026-05-17 10:44:00,77,9,0
C1121,P0161,2025-09-02 14:29:25,350,12,0
C1324,P0043,2025-07-01 22:45:55,291,5,0
C1473,P0076,2026-01-15 07:15:48,405,2,0
C0498,P0080,2025-10-12 00:27:23,520,8,0
C0098,P0110,2025-09-18 20:59:12,467,12,0
C0713,P0130,2026-02-23 07:27:15,277,10,0
C1151,P0009,2026-01-22 20:04:32,291,2,0
C1112,P0062,2026-01-25 20:40:34,23,1,0
C1131,P0055,2026-05-05 06:12:20,416,6,0
C0624,P0123,2025-09-23 18:13:19,502,4,0
C0690,P0065,2025-08-27 11:38:16,384,3,0
C0207,P0180,2025-10-20 16:45:10,398,5,0
C1829,P0015,2026-01-13 11:32:34,347,14,0
C1999,P0120,2026-04-23 07:52:38,393,9,1
C1848,P0121,2025-06-22 15:09:20,324,8,1
C0982,P0180,2025-12-17 01:39:26,372,12,0
C0649,P0138,2025-09-19 13:42:07,500,10,0
C1225,P0062,2025-10-27 11:59:06,350,3,0
C1243,P0060,2025-12-08 16:25:56,554,6,0
C1935,P0047,2026-04-02 05:11:10,506,5,0
C0846,P0053,2025-10-03 11:05:06,454,14,1
C1047,P0044,2025-12-20 09:56:21,562,3,0
C0728,P0084,2025-08-30 01:43:57,51,11,0
C0820,P0024,2025-06-11 10:06:38,93,14,0
C1600,P0119,2026-01-05 12:50:30,182,11,0
C1856,P0156,2025-06-14 02:26:43,346,8,0
C1083,P0133,2026-01-02 22:14:31,442,12,0
C0426,P0200,2025-09-17 11:19:46,385,6,0
C1756,P0185,2025-06-22 04:48:31,563,12,0
C1913,P0153,2026-03-24 03:48:20,106,12,0
C1039,P0105,2025-07-14 15:44:31,55,5,1
C1058,P0124,2025-10-25 15:38:59,593,8,1
C0635,P0070,2026-03-11 08:29:16,234,5,0
C0108,P0108,2026-03-15 08:50:15,245,11,0
C0135,P0090,2025-11-30 21:33:32,595,8,0
C0689,P0042,2025-08-14 19:01:47,411,4,0
C0102,P0105,2026-02-02 23:43:27,532,5,0
C1170,P0148,2026-03-20 16:51:56,6,7,1
C0855,P0094,2025-06-10 15:55:08,195,3,1
C0942,P0111,2026-04-17 19:39:02,181,1,0
C0873,P0022,2025-07-28 19:55:38,481,14,1
C1520,P0173,2026-04-06 08:16:39,394,6,0
C1601,P0021,2025-10-08 07:52:37,264,3,1
C1137,P0030,2025-08-02 18:10:20,24,7,1
C1334,P0126,2025-12-06 16:33:57,413,6,0
C1431,P0180,2026-01-11 08:12:37,198,9,0
C0313,P0079,2026-06-05 02:02:15,184,12,0
C0675,P0014,2025-11-21 10:01:57,250,14,0
C1038,P0099,2026-02-14 18:28:17,37,4,0
C0257,P0034,2025-08-22 18:55:08,23,8,0
C1284,P0164,2025-09-02 12:55:50,593,10,0
C1440,P0137,2026-04-16 09:56:59,363,2,0
C1603,P0116,2025-08-06 15:47:36,408,10,0
C1400,P0190,2026-04-10 18:08:28,282,3,0
C1867,P0176,2026-01-12 12:32:47,396,9,0
C0143,P0032,2025-11-20 23:22:35,185,3,0
C1540,P0030,2026-04-13 23:11:09,273,12,1
C1301,P0041,2025-08-04 09:05:17,279,7,1
C1840,P0086,2025-09-06 16:54:36,67,4,0
C0192,P0037,2026-01-30 09:59:48,35,10,0
C1682,P0107,2025-06-13 12:47:38,280,2,0
C0651,P0086,2025-11-29 04:37:39,560,2,0
C1088,P0122,2026-05-15 18:44:50,571,10,0
C0885,P0129,2026-02-28 18:21:53,260,6,1
C0231,P0137,2026-04-07 16:39:20,459,1,0
C0355,P0112,2025-11-01 08:50:50,489,4,0
C0146,P0191,2026-01-17 10:39:06,37,4,0
C0087,P0075,2025-10-23 22:19:16,269,14,0
C0392,P0133,2026-04-01 03:35:47,592,1,0
C1295,P0089,2026-03-02 17:17:00,470,6,0
C1194,P0128,2025-08-02 14:55:21,178,5,1
C1050,P0061,2026-05-17 21:10:09,515,8,0
C0891,P0067,2026-05-16 23:34:25,410,10,0
C1107,P0108,2026-04-28 05:55:15,371,12,0
C0551,P0123,2025-09-12 13:26:31,296,5,0
C1961,P0118,2025-10-22 00:53:33,195,13,0
C1828,P0152,2025-11-27 14:53:04,237,10,0
C1429,P0146,2026-04-20 23:47:05,275,6,1
C0171,P0159,2025-07-18 03:43:24,32,8,0
C0925,P0149,2025-09-30 08:11:22,509,1,0
C0856,P0186,2025-12-29 22:33:49,448,2,0
C1252,P0031,2025-07-05 22:52:21,307,2,0
C1026,P0106,2025-11-30 15:09:20,199,14,0
C1864,P0052,2025-11-07 11:06:54,254,3,0
C1370,P0092,2025-10-01 13:45:33,258,14,0
C1200,P0125,2026-02-04 21:33:34,402,3,0
C1586,P0093,2026-05-11 19:05:24,411,12,0
C1870,P0078,2026-02-02 10:13:07,24,13,0
C1627,P0188,2026-01-06 23:46:04,359,13,0
C1213,P0056,2025-06-15 20:20:21,6,9,0
C0941,P0168,2025-11-08 22:20:14,372,8,0
C1949,P0195,2026-03-19 16:46:03,584,2,1
C1730,P0084,2026-01-07 00:49:37,441,1,1
C0544,P0061,2026-04-02 05:36:50,133,6,0
C0035,P0051,2025-11-22 13:58:35,203,13,0
C0077,P0113,2026-05-04 21:21:43,530,13,0
C0506,P0131,2025-12-14 17:02:32,242,8,0
C1601,P0176,2026-04-02 19:06:37,142,13,0
C1764,P0142,2026-02-03 22:59:39,359,2,1
C0847,P0073,2025-11-26 10:59:39,563,1,0
C1918,P0052,2026-03-09 08:35:18,150,8,1
C1815,P0140,2025-08-09 00:55:00,25,14,0
C0064,P0072,2025-06-24 06:35:57,166,2,1
C0581,P0159,2026-05-21 12:29:44,229,6,0
C0580,P0198,2025-07-27 03:34:14,388,11,0
C0621,P0072,2025-07-31 15:39:26,107,13,0
C0577,P0134,2026-02-14 14:25:37,203,14,1
C0667,P0079,2026-05-04 12:08:09,486,10,0
C0889,P0087,2025-10-15 01:37:24,487,4,0
C0172,P0101,2025-07-03 03:20:58,21,6,1
C0394,P0054,2026-02-27 03:35:21,502,11,0
C0234,P0134,2025-09-08 22:54:55,252,6,1
C0052,P0015,2026-05-04 13:56:13,328,9,0
C1136,P0184,2025-11-05 18:32:15,11,3,1
C0826,P0192,2025-12-29 15:15:11,369,10,0
C1722,P0031,2025-10-29 03:53:24,110,13,0
C1170,P0119,2025-09-04 00:29:40,119,13,1
C1176,P0057,2025-10-05 17:21:25,386,13,0
C0952,P0054,2025-10-25 23:12:10,137,3,1
C0275,P0183,2025-10-03 17:22:27,81,5,0
C0044,P0038,2026-01-11 16:13:53,322,6,0
C1609,P0168,2025-06-11 02:18:44,158,13,1
C0893,P0005,2025-12-29 12:23:08,225,6,0
C1622,P0177,2025-08-15 02:10:30,224,6,0
C0654,P0175,2025-07-15 05:45:34,207,9,0
C1830,P0192,2025-09-17 07:20:57,499,12,0
C0125,P0070,2026-02-02 20:26:45,69,9,0
C0784,P0015,2026-04-17 20:56:48,230,1,0
C0643,P0195,2025-06-25 22:31:50,297,1,0
C1975,P0125,2025-11-04 05:15:28,170,1,1
C1863,P0103,2025-09-20 16:19:33,279,4,0
C1398,P0158,2026-05-08 02:31:56,367,7,0
C1038,P0013,2025-08-15 18:58:48,344,10,1
C1563,P0089,2026-04-15 05:15:52,45,12,0
C1162,P0006,2025-08-21 00:59:39,246,2,0
C1019,P0180,2025-11-20 21:04:24,522,2,1
C0783,P0145,2025-08-28 01:55:52,160,5,1
C1736,P0010,2025-12-25 03:18:39,142,2,0
C0906,P0156,2025-10-03 15:05:40,412,3,0
C1249,P0068,2026-04-24 05:53:53,188,3,0
C0554,P0140,2026-05-10 09:16:11,138,5,1
C1890,P0042,2025-08-18 23:25:17,546,9,0
C0987,P0170,2026-03-07 08:52:05,294,8,0
C1368,P0145,2026-01-30 00:57:19,417,4,1
C1842,P0076,2026-02-20 00:57:40,461,13,0
C0979,P0046,2025-12-15 08:41:36,50,14,0
C1041,P0066,2026-05-30 18:10:31,364,5,0
C1147,P0182,2026-06-05 10:05:38,116,1,0
C1270,P0091,2025-11-10 16:46:16,395,4,0
C0392,P0072,2026-04-09 07:15:30,219,11,0
C0367,P0082,2025-09-30 13:23:08,80,12,0
C1527,P0178,2026-01-20 17:17:05,483,4,0
C1289,P0008,2025-06-12 15:17:18,114,3,0
C0307,P0200,2025-09-03 20:53:59,230,9,1
C0964,P0031,2025-11-18 20:27:02,103,3,0
C0811,P0029,2026-05-09 08:02:53,270,12,0
C0814,P0030,2025-12-04 01:22:23,354,12,0
C0978,P0032,2025-06-12 22:03:21,461,8,0
C1087,P0154,2025-08-22 07:46:38,391,7,0
C1483,P0074,2025-11-13 03:41:16,273,14,0
C0797,P0166,2025-11-30 08:57:54,350,4,0
C0901,P0148,2025-08-28 08:29:13,82,13,1
C1038,P0136,2026-01-16 13:14:48,308,13,0
C0792,P0079,2026-05-29 20:56:09,422,2,0
C1075,P0003,2025-07-01 20:08:32,388,7,0
C1754,P0058,2026-04-22 23:46:46,493,13,0
C1992,P0113,2025-09-23 14:35:45,315,7,1
C0632,P0080,2025-07-12 16:49:20,46,5,1
C0522,P0057,2026-02-18 20:02:36,157,8,0
C1318,P0086,2025-07-25 19:48:37,117,13,0
C1136,P0175,2026-02-23 11:15:53,306,4,0
C1540,P0194,2026-04-02 05:19:23,225,11,1
C0318,P0124,2026-03-20 06:01:18,217,5,0
C1540,P0065,2026-04-23 19:48:09,322,10,0
C1656,P0130,2025-09-23 21:27:28,141,7,0
C0441,P0045,2026-05-01 04:27:41,558,9,0
C0971,P0089,2025-11-12 11:58:02,232,10,0
C1315,P0166,2026-05-21 06:47:29,71,11,0
C1065,P0099,2025-08-16 03:38:27,310,8,0
C1878,P0200,2025-10-05 21:22:37,595,13,1
C1223,P0147,2025-09-27 20:45:26,492,10,0
C1425,P0193,2026-05-29 05:52:18,481,10,1
C1101,P0056,2026-01-28 07:08:23,116,13,1
C0809,P0170,2025-10-11 17:45:57,522,5,1
C1122,P0073,2026-02-22 00:04:45,234,8,0
C1833,P0009,2025-07-10 13:30:10,12,12,1
C1978,P0104,2025-09-12 04:26:56,199,13,0
C1043,P0098,2025-12-20 14:49:27,53,4,1
C0850,P0158,2025-10-18 05:33:42,70,13,0
C0859,P0059,2025-09-12 11:45:01,312,1,0
C1695,P0015,2025-06-30 08:40:12,125,14,1
C1428,P0005,2026-02-05 05:38:09,572,11,0
C0096,P0114,2025-08-23 21:23:14,433,12,0
C1842,P0002,2026-05-01 09:12:55,216,4,0
C1664,P0077,2026-01-07 17:49:33,28,13,0
C1392,P0176,2025-07-13 22:22:52,433,7,0
C0733,P0186,2025-08-15 08:16:34,552,2,0
C0895,P0105,2026-02-17 22:44:23,278,1,0
C1288,P0186,2025-11-22 12:31:07,531,9,0
C0913,P0023,2026-03-08 03:14:54,202,13,0
C1947,P0165,2026-01-30 07:20:45,309,2,1
C0018,P0064,2025-07-23 01:11:44,334,6,1
C0763,P0172,2025-11-13 05:43:45,21,11,0
C0141,P0052,2025-08-29 00:00:18,448,10,0
C1499,P0064,2026-05-20 10:26:22,249,2,0
C1826,P0095,2025-08-29 18:18:34,165,12,1
C1517,P0076,2025-08-15 15:48:14,535,9,0
C0842,P0145,2025-10-11 14:35:45,54,8,0
C1319,P0169,2026-02-18 16:25:02,16,12,0
C0388,P0036,2025-09-28 19:07:35,254,12,0
C1529,P0098,2025-09-17 06:17:26,341,7,0
C1062,P0044,2025-06-26 22:53:20,183,1,0
C0892,P0026,2025-10-06 01:02:04,168,5,1
C0097,P0001,2025-10-18 15:56:12,313,6,1
C0293,P0002,2025-09-12 01:17:47,253,5,0
C0251,P0123,2026-03-17 13:33:03,329,10,1
C1705,P0179,2026-04-22 11:44:05,505,13,1
C1740,P0069,2026-04-29 10:26:28,70,11,0
C0836,P0059,2025-09-10 15:03:02,502,5,0
C0266,P0141,2025-07-30 00:09:03,240,2,1
C0218,P0015,2025-06-17 14:04:31,445,10,0
C1430,P0089,2025-07-30 01:43:34,593,8,0
C0917,P0150,2025-11-28 13:52:29,114,1,0
C1837,P0091,2025-08-01 11:26:31,418,14,0
C0073,P0173,2025-08-31 10:40:23,551,2,0
C1322,P0133,2026-01-07 20:37:37,287,9,0
C1222,P0190,2026-05-10 17:28:35,36,8,1
C0760,P0103,2026-03-20 02:31:31,345,2,0
C1358,P0143,2026-05-01 17:46:30,414,5,0
C0044,P0032,2025-09-15 04:14:51,32,12,1
C0423,P0160,2025-09-13 14:15:01,211,2,0
C1127,P0070,2026-05-05 10:04:04,236,4,0
C1889,P0168,2026-02-01 14:18:50,551,5,0
C0894,P0099,2025-11-13 19:01:18,243,14,1
C0149,P0111,2026-01-10 11:15:22,412,1,0
C0914,P0140,2025-11-26 12:03:09,264,9,0
C0674,P0092,2026-06-07 06:47:48,178,11,0
C0205,P0159,2026-04-18 05:30:07,512,9,0
C1127,P0024,2025-09-24 07:31:01,69,13,0
C1141,P0153,2025-09-09 09:36:42,160,4,1
C1106,P0006,2025-07-18 01:15:12,71,14,0
C1608,P0095,2025-08-08 18:33:28,330,14,0
C0067,P0176,2025-12-31 03:43:20,482,14,0
C0403,P0192,2026-02-03 06:06:32,333,7,0
C0878,P0178,2025-10-28 10:41:25,67,9,0
C0245,P0007,2025-12-22 22:41:47,397,4,0
C1625,P0177,2025-09-11 13:48:24,208,6,0
C1618,P0021,2025-08-20 22:16:18,132,3,0
C1218,P0184,2026-02-26 23:26:55,251,9,0
C1896,P0068,2025-07-15 05:36:52,164,2,1
C0622,P0157,2026-01-23 01:15:29,70,2,0
C0254,P0027,2025-10-12 16:28:59,64,6,0
C0423,P0044,2026-03-26 13:09:02,40,3,0
C0091,P0045,2026-03-21 09:41:07,221,11,1
C0098,P0200,2026-01-22 02:50:29,535,9,0
C0538,P0028,2025-08-28 08:47:25,580,4,1
C1247,P0080,2025-09-28 08:08:38,567,10,0
C0614,P0176,2025-12-04 22:23:29,526,13,0
C1481,P0167,2026-04-25 08:51:12,104,3,0
C1914,P0147,2026-02-01 01:44:53,580,12,0
C0531,P0076,2026-01-27 04:54:40,322,13,0
C1561,P0089,2025-10-29 12:11:07,515,10,0
C0885,P0039,2025-07-21 14:00:17,393,1,0
C0402,P0107,2026-02-24 20:10:45,115,5,0
C1238,P0050,2026-02-21 16:35:28,510,9,1
C1158,P0050,2026-01-27 21:57:22,375,1,1
C1721,P0030,2025-06-17 07:07:53,184,5,1
C1072,P0087,2025-08-01 13:32:06,23,14,1
C0451,P0130,2026-05-09 02:19:46,60,5,0
C1681,P0092,2026-03-22 14:45:12,86,1,0
C0079,P0150,2025-07-22 01:00:38,287,7,0
C0997,P0160,2025-06-16 19:58:13,320,13,0
C1692,P0156,2026-04-13 04:30:16,472,9,1
C0853,P0086,2026-03-25 10:44:22,121,10,0
C0364,P0075,2026-04-22 06:30:02,470,7,0
C0184,P0192,2025-11-08 10:46:52,170,11,1
C1772,P0058,2026-04-30 04:16:12,276,3,0
C0503,P0027,2026-02-25 02:02:44,567,11,0
C0656,P0087,2025-12-01 02:49:33,255,8,0
C0835,P0130,2025-10-09 23:16:41,362,4,0
C1432,P0093,2026-04-06 11:34:52,499,14,0
C0482,P0082,2025-06-11 20:28:03,82,2,0
C1538,P0065,2025-10-27 11:20:28,294,9,0
C1705,P0023,2026-01-07 21:21:56,176,3,0
C0318,P0140,2025-06-25 09:30:39,197,9,1
C0916,P0118,2026-03-06 10:15:24,10,11,0
C0483,P0132,2025-07-11 09:06:47,97,11,0
C1546,P0051,2025-06-27 09:36:00,298,1,1
C1000,P0136,2026-03-01 15:58:38,253,6,0
C1873,P0083,2025-08-02 14:22:43,421,13,1
C0287,P0021,2025-06-10 10:05:45,391,14,1
C0450,P0035,2026-01-09 23:27:11,173,11,0
C0656,P0184,2026-01-16 04:15:50,49,3,0
C0827,P0178,2025-07-23 01:55:50,272,12,0
C0253,P0140,2026-05-23 09:08:21,293,4,0
C1000,P0177,2026-04-05 15:20:37,25,12,0
C0564,P0182,2025-10-07 09:16:12,427,9,1
C1969,P0123,2025-12-28 18:45:17,218,10,1
C0839,P0135,2025-08-25 01:43:33,44,12,0
C0943,P0136,2025-08-16 04:45:35,186,9,1
C0771,P0182,2026-04-17 13:43:56,537,8,0
C1220,P0191,2025-07-04 14:14:14,532,10,0
C0875,P0093,2025-09-11 03:54:45,137,11,1
C0669,P0079,2026-03-01 19:44:50,74,11,0
C1236,P0034,2025-12-15 22:37:07,64,12,0
C0446,P0002,2026-01-06 11:15:39,340,3,0
C0561,P0078,2026-03-20 03:28:41,476,12,0
C0560,P0096,2025-09-16 20:21:00,169,10,1
C0945,P0109,2025-11-07 07:53:36,180,9,0
C0984,P0100,2026-04-05 21:42:55,33,12,0
C0669,P0058,2025-10-24 09:37:03,283,11,0
C1503,P0007,2026-04-16 05:22:50,309,6,0
C0109,P0068,2025-09-28 12:47:05,210,10,1
C1962,P0187,2026-04-01 04:56:58,486,10,0
C1431,P0073,2025-09-28 08:14:00,513,5,0
C0520,P0053,2025-12-31 08:17:25,402,7,0
C0391,P0137,2025-07-20 06:00:27,502,12,0
C0086,P0046,2026-06-04 01:15:06,190,12,0
C1517,P0142,2026-02-26 00:43:59,525,3,0
C0666,P0130,2025-11-30 03:37:07,85,2,0
C1683,P0039,2025-08-26 09:08:52,273,5,0
C1586,P0023,2025-06-17 13:21:54,382,8,0
C0088,P0157,2025-11-12 03:53:40,115,8,0
C1178,P0057,2025-06-15 21:24:49,160,1,0
C1342,P0047,2025-10-12 23:38:29,242,14,0
C0106,P0187,2025-06-08 21:00:05,386,1,0
C0261,P0031,2025-09-01 03:53:28,297,4,0
C0709,P0139,2025-07-02 08:33:38,559,6,0
C0663,P0040,2026-03-07 21:41:19,579,2,0
C1791,P0087,2025-07-23 00:56:48,218,9,0
C0943,P0104,2026-02-02 21:46:24,162,11,0
C1262,P0047,2025-11-09 02:06:20,525,1,0
C0059,P0102,2026-04-15 01:55:12,255,11,0
C0436,P0146,2026-02-10 10:29:19,356,10,0
C1713,P0032,2026-05-01 10:41:13,249,13,1
C0438,P0100,2026-05-21 17:10:22,104,5,0
C0814,P0159,2025-10-11 23:18:05,169,14,0
C1662,P0046,2026-01-11 18:11:09,125,8,0
C1241,P0061,2025-12-07 06:37:35,183,14,0
C0163,P0081,2026-04-09 00:56:11,174,13,0
C0374,P0196,2026-04-04 14:56:39,207,14,0
C0408,P0194,2026-03-16 03:58:54,431,2,1
C1815,P0061,2026-05-27 09:48:57,483,5,0
C1293,P0199,2025-07-30 20:08:42,267,10,1
C0166,P0180,2026-01-23 14:35:02,432,13,0
C1240,P0028,2025-07-16 09:17:29,111,2,1
C0098,P0112,2025-08-18 17:24:02,486,3,0
C1254,P0001,2025-09-18 09:29:55,47,2,1
C1578,P0095,2025-09-07 00:07:11,192,1,0
C0819,P0144,2026-05-13 01:42:03,510,7,1
C1807,P0125,2025-09-10 17:20:24,91,5,1
C0489,P0145,2025-06-18 13:02:18,349,8,1
C1898,P0006,2025-12-16 19:52:20,35,5,0
C1768,P0040,2025-10-15 16:47:22,418,5,0
C1996,P0135,2025-11-23 16:08:07,529,1,1
C0004,P0178,2026-03-10 20:07:16,263,12,0
C1089,P0027,2026-02-22 06:13:03,367,2,0
C1741,P0017,2025-06-28 04:39:38,204,4,0
C0435,P0017,2025-08-09 23:02:58,294,3,0
C0483,P0152,2025-09-11 15:02:42,150,2,0
C0430,P0176,2026-03-31 12:57:39,549,1,0
C0983,P0089,2025-09-20 09:10:19,415,1,0
C1877,P0059,2025-11-27 11:17:23,245,10,1
C0223,P0153,2025-11-22 02:02:14,472,9,0
C1346,P0119,2026-04-24 09:54:25,116,12,0
C0269,P0114,2026-03-12 19:09:19,256,4,1
C1398,P0142,2025-06-26 10:31:34,454,2,0
C1893,P0025,2025-09-13 09:14:33,372,6,0
C0255,P0012,2025-09-08 16:12:59,130,9,0
C0762,P0031,2026-03-20 14:32:48,338,13,0
C0565,P0112,2025-12-28 14:23:30,559,6,1
C1578,P0124,2026-02-06 13:03:53,460,3,0
C1090,P0144,2025-08-28 10:01:38,599,14,0
C0617,P0144,2025-07-24 05:25:51,291,6,1
C0186,P0028,2026-04-26 03:30:48,520,10,0
C0691,P0018,2026-03-04 16:13:30,418,4,0
C0009,P0164,2025-12-27 04:00:18,33,12,1
C0661,P0064,2025-06-25 09:04:44,454,12,1
C0699,P0110,2026-05-19 02:41:09,231,6,1
C0412,P0183,2026-03-15 14:55:49,360,14,0
C1567,P0161,2025-09-27 12:26:43,448,9,0
C1105,P0046,2026-05-24 19:49:26,53,1,0
C0810,P0151,2026-04-04 13:00:22,287,9,0
C0416,P0088,2025-10-29 14:50:50,125,3,0
C1340,P0079,2025-11-18 05:20:13,548,7,1
C1747,P0071,2025-07-18 14:37:48,201,10,0
C1448,P0112,2025-11-23 01:28:20,52,3,0
C1209,P0111,2025-12-15 13:27:46,169,7,0
C1355,P0074,2026-03-30 10:00:57,125,5,1
C1847,P0041,2025-08-19 00:31:44,172,3,1
C1570,P0062,2026-05-08 08:11:42,431,5,0
C1727,P0010,2026-02-25 12:47:29,124,11,0
C1271,P0104,2025-10-12 13:11:44,225,5,0
C1530,P0058,2025-09-23 13:09:30,464,11,0
C0717,P0086,2025-07-03 02:12:36,108,13,0
C0641,P0038,2025-07-20 19:19:12,367,13,0
C1333,P0052,2025-10-01 17:25:42,5,11,0
C1850,P0128,2026-06-06 10:06:08,218,3,0
C0956,P0044,2025-08-19 19:00:40,522,12,0
C1439,P0008,2025-09-22 04:31:40,9,10,0
C0694,P0112,2025-08-08 02:22:20,277,6,0
C0265,P0078,2026-02-24 10:05:59,225,1,1
C0958,P0091,2026-03-04 20:43:30,29,4,0
C1378,P0161,2025-12-28 03:51:02,519,7,0
C1931,P0112,2025-12-11 18:16:24,563,9,0
C0428,P0187,2026-05-23 16:24:38,566,5,0
C0216,P0157,2025-10-27 02:13:25,384,10,0
C0232,P0067,2025-08-10 01:09:00,262,9,1
C1280,P0147,2026-01-05 18:42:45,428,2,0
C0065,P0190,2025-09-26 07:25:41,177,7,1
C1792,P0116,2025-09-02 10:20:03,565,3,0
C1001,P0069,2026-03-24 22:54:49,392,1,0
C0638,P0181,2025-12-12 05:54:48,217,5,0
C0624,P0159,2025-11-16 09:41:08,143,2,0
C1649,P0143,2025-09-17 13:59:22,513,10,0
C0486,P0181,2026-02-08 04:31:04,547,5,0
C1644,P0028,2025-10-19 07:26:29,18,10,0
C1751,P0016,2026-01-16 04:53:14,29,7,0
C0322,P0038,2025-07-20 18:31:44,107,2,1
C0883,P0040,2025-08-28 01:00:49,239,9,0
C1124,P0144,2026-02-04 19:35:50,86,13,0
C1595,P0091,2025-11-07 14:09:27,399,1,1
C1805,P0030,2025-09-12 16:08:20,201,2,0
C0590,P0141,2026-03-27 12:36:19,587,8,0
C1586,P0199,2025-11-05 00:34:04,376,1,0
C1104,P0031,2026-01-20 03:18:27,576,1,0
