transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,returned
T08802,C1202,P0010,2026-01-13 13:11:54,3,487.01,1461.03,Cash on Delivery,0
T08803,C0310,P0030,2025-08-08 17:17:32,1,11.97,11.97,Card,0
T08804,C1927,P0004,2026-01-11 20:37:24,3,170.19,510.57,Cash on Delivery,1
T08805,C1089,P0030,2026-03-21 06:45:45,2,11.97,23.94,Mobile Money,0
T08806,C1177,P0124,2025-08-29 11:26:22,1,222.29,222.29,Cash on Delivery,0
T08807,C1297,P0040,2025-08-02 20:45:39,2,59.89,119.78,Mobile Money,0
T08808,C1800,P0159,2025-12-18 21:20:36,1,341.52,341.52,Cash on Delivery,0
T08809,C0079,P0069,2026-04-23 10:58:47,1,258.49,258.49,Mobile Money,0
T08810,C0620,P0071,2025-10-07 02:41:02,2,196.43,392.86,Card,0
T08811,C1684,P0099,2025-08-03 01:50:24,4,483.49,1933.96,Mobile Money,0
T08812,C1538,P0168,2026-02-02 00:24:19,4,396.83,1587.32,Card,0
T08813,C0486,P0189,2026-05-22 20:21:52,3,446.12,1338.36,Card,0
T08814,C0333,P0071,2025-11-12 21:46:24,3,196.43,589.29,Card,0
T08815,C1566,P0097,2025-12-11 19:17:53,4,457.86,1831.44,Mobile Money,0
T08816,C0173,P0030,2026-02-03 12:04:28,3,11.97,35.91,Card,1
T08817,C1500,P0024,2026-02-05 17:16:19,4,262.81,1051.24,Mobile Money,0
T08818,C1341,P0184,2025-08-03 20:12:13,3,63.18,189.54,Cash on Delivery,1
T08819,C1104,P0141,2026-04-14 23:49:31,1,343.56,343.56,Mobile Money,0
T08820,C1547,P0184,2025-07-07 18:25:40,3,63.18,189.54,Card,0
T08821,C1113,P0140,2026-03-20 11:53:22,2,254.05,508.1,Cash on Delivery,0
T08822,C0601,P0003,2025-09-23 00:51:55,4,82.22,328.88,Cash on Delivery,0
T08823,C1582,P0009,2025-08-31 06:14:12,4,307.87,1231.48,Card,0
T08824,C0700,P0094,2025-09-25 10:05:28,3,118.94,356.82,Mobile Money,0
T08825,C1539,P0139,2026-03-30 23:42:55,2,134.14,268.28,Cash on Delivery,0
T08826,C0401,P0019,2025-11-30 03:00:33,2,332.95,665.9,Card,0
T08827,C1424,P0130,2025-10-04 22:02:48,1,370.26,370.26,Cash on Delivery,0
T08828,C1476,P0113,2026-04-20 07:48:28,2,291.54,583.08,Mobile Money,0
T08829,C0058,P0043,2025-07-27 19:57:32,2,128.4,256.8,Card,0
T08830,C1146,P0113,2025-06-28 21:41:34,4,291.54,1166.16,Mobile Money,0
T08831,C1109,P0152,2025-09-08 03:18:46,4,63.49,253.96,Mobile Money,0
T08832,C0356,P0106,2026-04-03 20:10:32,4,164.66,658.64,Mobile Money,0
T08833,C0518,P0099,2025-12-31 18:42:27,1,483.49,483.49,Card,0
T08834,C1998,P0108,2026-03-16 02:19:01,1,151.77,151.77,Card,0
T08835,C0850,P0152,2025-06-17 09:51:49,2,63.49,126.98,Card,0
T08836,C0723,P0027,2025-11-27 19:17:09,3,273.63,820.89,Mobile Money,1
T08837,C0806,P0100,2026-05-14 06:58:07,3,42.3,126.9,Mobile Money,0
T08838,C1553,P0074,2025-10-07 01:22:24,1,118.13,118.13,Cash on Delivery,1
T08839,C0304,P0106,2025-08-29 04:02:01,2,164.66,329.32,Cash on Delivery,1
T08840,C0084,P0177,2025-08-02 03:15:57,3,432.25,1296.75,Mobile Money,0
T08841,C1273,P0007,2025-06-27 04:46:33,4,95.79,383.16,Mobile Money,0
T08842,C1685,P0126,2025-07-04 18:59:59,2,349.51,699.02,Mobile Money,1
T08843,C1725,P0153,2026-01-21 23:29:31,1,468.64,468.64,Mobile Money,0
T08844,C0820,P0156,2026-01-26 23:01:26,2,495.3,990.6,Cash on Delivery,0
T08845,C0895,P0013,2025-10-18 09:03:43,2,305.73,611.46,Mobile Money,1
T08846,C0388,P0105,2025-10-01 15:27:01,3,74.34,223.02,Cash on Delivery,0
T08847,C0767,P0044,2025-07-06 23:47:05,2,105.52,211.04,Card,1
T08848,C1032,P0143,2025-08-31 23:30:42,4,320.02,1280.08,Mobile Money,0
T08849,C0450,P0114,2026-01-14 15:46:08,1,22.79,22.79,Mobile Money,0
T08850,C0860,P0086,2025-10-31 13:27:40,1,13.95,13.95,Mobile Money,0
T08851,C0961,P0121,2025-07-31 03:39:32,2,351.26,702.52,Card,0
T08852,C0881,P0116,2025-11-17 01:01:53,4,20.1,80.4,Mobile Money,0
T08853,C0922,P0066,2025-09-21 04:40:26,2,400.18,800.36,Mobile Money,1
T08854,C1833,P0031,2025-12-24 07:44:17,3,365.86,1097.58,Mobile Money,0
T08855,C1631,P0051,2025-11-14 08:46:51,3,179.52,538.56,Card,0
T08856,C1062,P0073,2025-10-14 13:34:37,3,462.72,1388.16,Card,0
T08857,C1197,P0198,2025-12-11 09:45:07,1,118.55,118.55,Mobile Money,0
T08858,C1945,P0199,2026-02-17 22:26:03,1,487.33,487.33,Mobile Money,0
T08859,C1078,P0178,2025-12-19 19:43:49,1,473.89,473.89,Card,0
T08860,C1293,P0086,2026-04-10 04:43:46,4,13.95,55.8,Cash on Delivery,0
T08861,C1239,P0040,2025-09-09 21:35:55,1,59.89,59.89,Mobile Money,0
T08862,C0161,P0169,2025-08-03 22:40:14,1,465.81,465.81,Mobile Money,0
T08863,C0244,P0029,2025-07-05 03:37:18,1,387.26,387.26,Card,0
T08864,C0779,P0183,2025-07-27 23:17:17,4,287.88,1151.52,Mobile Money,0
T08865,C0093,P0180,2026-04-03 19:13:19,4,389.69,1558.76,Cash on Delivery,0
T08866,C0398,P0112,2025-09-11 01:57:43,3,445.55,1336.65,Card,1
T08867,C0438,P0191,2025-10-19 06:42:25,4,484.8,1939.2,Cash on Delivery,0
T08868,C0985,P0117,2026-03-16 08:49:13,2,155.12,310.24,Card,0
T08869,C1242,P0123,2026-04-13 14:10:31,2,25.33,50.66,Cash on Delivery,0
T08870,C0343,P0073,2026-02-08 09:24:27,1,462.72,462.72,Cash on Delivery,0
T08871,C1902,P0097,2025-11-07 01:41:03,3,457.86,1373.58,Mobile Money,0
T08872,C1591,P0158,2025-07-22 03:33:41,2,465.72,931.44,Mobile Money,0
T08873,C0365,P0094,2025-11-25 16:17:54,2,118.94,237.88,Cash on Delivery,1
T08874,C0153,P0129,2025-07-17 18:36:44,3,467.63,1402.89,Card,0
T08875,C1424,P0020,2025-12-27 00:32:58,3,107.93,323.79,Cash on Delivery,0
T08876,C0469,P0052,2025-12-14 15:49:46,3,257.82,773.46,Cash on Delivery,0
T08877,C0596,P0065,2026-03-25 10:49:25,3,318.6,955.8,Mobile Money,0
T08878,C1862,P0111,2025-11-10 05:31:34,3,40.12,120.36,Cash on Delivery,0
T08879,C0894,P0129,2026-04-21 18:08:13,2,467.63,935.26,Cash on Delivery,0
T08880,C1298,P0016,2026-05-24 23:30:36,3,119.29,357.87,Mobile Money,0
T08881,C1330,P0077,2026-03-26 16:00:26,4,450.71,1802.84,Mobile Money,0
T08882,C1294,P0092,2025-09-09 09:20:37,2,220.03,440.06,Card,0
T08883,C1145,P0052,2025-07-29 05:50:46,1,257.82,257.82,Mobile Money,0
T08884,C1499,P0050,2026-05-04 05:10:52,3,117.83,353.49,Card,0
T08885,C1656,P0017,2026-02-08 21:44:04,4,65.41,261.64,Card,0
T08886,C1631,P0131,2025-12-15 06:41:11,2,366.37,732.74,Mobile Money,0
T08887,C1793,P0149,2025-10-02 07:00:00,1,311.04,311.04,Cash on Delivery,0
T08888,C0184,P0198,2025-10-19 02:55:58,3,118.55,355.65,Card,0
T08889,C0205,P0004,2026-06-06 20:54:58,2,170.19,340.38,Cash on Delivery,0
T08890,C0825,P0186,2025-12-14 19:39:07,4,241.47,965.88,Mobile Money,1
T08891,C1242,P0168,2026-01-29 23:50:10,4,396.83,1587.32,Cash on Delivery,0
T08892,C0615,P0056,2025-07-01 06:55:27,3,486.03,1458.09,Mobile Money,0
T08893,C1543,P0117,2026-03-09 07:04:43,3,155.12,465.36,Card,1
T08894,C0090,P0142,2025-08-25 09:55:37,1,323.0,323.0,Cash on Delivery,1
T08895,C1395,P0146,2026-05-29 09:20:25,3,196.12,588.36,Cash on Delivery,1
T08896,C1465,P0184,2025-11-29 02:06:05,4,63.18,252.72,Cash on Delivery,0
T08897,C1210,P0123,2025-11-23 12:22:58,4,25.33,101.32,Mobile Money,0
T08898,C0761,P0115,2026-02-07 06:10:01,1,491.01,491.01,Card,1
T08899,C0710,P0114,2026-03-17 13:04:10,4,22.79,91.16,Card,0
T08900,C0149,P0080,2026-04-16 15:06:06,3,444.45,1333.35,Cash on Delivery,0
T08901,C1647,P0160,2025-12-08 19:39:07,2,56.05,112.1,Cash on Delivery,0
T08902,C0883,P0020,2025-12-16 04:48:47,3,107.93,323.79,Mobile Money,0
T08903,C1355,P0146,2026-06-01 08:18:32,2,196.12,392.24,Mobile Money,0
T08904,C0588,P0036,2025-07-20 20:11:08,2,140.99,281.98,Mobile Money,0
T08905,C1759,P0061,2026-04-16 19:29:27,4,76.72,306.88,Mobile Money,0
T08906,C1533,P0117,2025-10-12 00:42:34,4,155.12,620.48,Mobile Money,0
T08907,C0450,P0172,2026-04-18 21:59:15,4,75.78,303.12,Cash on Delivery,0
T08908,C0090,P0044,2025-12-25 18:53:12,1,105.52,105.52,Cash on Delivery,0
T08909,C1444,P0029,2026-05-11 04:28:24,4,387.26,1549.04,Cash on Delivery,0
T08910,C1888,P0136,2026-03-01 05:32:37,1,248.35,248.35,Mobile Money,0
T08911,C1195,P0175,2026-04-04 08:51:42,2,446.49,892.98,Cash on Delivery,1
T08912,C0504,P0138,2025-07-18 07:51:24,2,309.85,619.7,Mobile Money,0
T08913,C0956,P0134,2025-11-30 01:59:56,4,25.16,100.64,Cash on Delivery,0
T08914,C0100,P0026,2026-03-21 13:09:29,1,295.44,295.44,Cash on Delivery,0
T08915,C1898,P0186,2026-03-19 17:14:59,1,241.47,241.47,Cash on Delivery,1
T08916,C0906,P0030,2026-05-24 09:16:41,1,11.97,11.97,Card,0
T08917,C0998,P0095,2025-08-26 11:53:50,3,17.04,51.12,Cash on Delivery,0
T08918,C1211,P0191,2025-10-13 12:06:34,3,484.8,1454.4,Mobile Money,0
T08919,C1915,P0140,2025-11-06 12:55:24,4,254.05,1016.2,Mobile Money,1
T08920,C1980,P0113,2025-06-30 14:38:48,1,291.54,291.54,Cash on Delivery,0
T08921,C1403,P0200,2025-08-18 06:15:42,4,270.37,1081.48,Card,1
T08922,C0501,P0080,2025-11-09 00:41:12,3,444.45,1333.35,Cash on Delivery,1
T08923,C1568,P0003,2025-06-26 06:04:02,1,82.22,82.22,Card,0
T08924,C1079,P0021,2025-08-28 19:38:42,1,484.94,484.94,Cash on Delivery,0
T08925,C1904,P0018,2025-06-24 04:31:24,1,90.82,90.82,Cash on Delivery,0
T08926,C0331,P0121,2025-09-07 14:43:09,2,351.26,702.52,Cash on Delivery,0
T08927,C1288,P0061,2025-10-01 12:13:05,2,76.72,153.44,Card,0
T08928,C0450,P0012,2025-09-26 04:48:40,3,491.7,1475.1,Cash on Delivery,0
T08929,C1663,P0041,2025-09-10 19:16:35,2,20.56,41.12,Mobile Money,0
T08930,C0719,P0137,2025-12-05 09:58:11,2,235.01,470.02,Mobile Money,0
T08931,C1421,P0139,2025-06-28 23:44:18,1,134.14,134.14,Mobile Money,0
T08932,C1625,P0184,2025-06-29 20:46:24,4,63.18,252.72,Mobile Money,0
T08933,C1600,P0064,2025-07-17 19:30:49,1,402.55,402.55,Cash on Delivery,1
T08934,C0805,P0070,2025-10-16 01:25:19,3,52.61,157.83,Mobile Money,0
T08935,C0882,P0161,2025-10-31 05:33:51,1,250.8,250.8,Card,0
T08936,C1976,P0023,2026-06-06 23:53:18,4,461.33,1845.32,Mobile Money,0
T08937,C1809,P0191,2025-06-25 18:35:29,4,484.8,1939.2,Mobile Money,0
T08938,C0759,P0095,2025-07-15 16:17:09,2,17.04,34.08,Card,0
T08939,C0574,P0185,2025-09-02 22:48:18,3,342.11,1026.33,Cash on Delivery,0
T08940,C0936,P0011,2026-03-10 14:39:01,3,393.66,1180.98,Mobile Money,0
T08941,C1336,P0168,2026-05-25 02:32:50,1,396.83,396.83,Mobile Money,0
T08942,C1507,P0053,2025-07-13 01:13:45,1,347.76,347.76,Mobile Money,0
T08943,C0426,P0028,2025-12-21 04:19:18,2,86.81,173.62,Card,0
T08944,C0786,P0115,2026-02-04 09:26:09,2,491.01,982.02,Cash on Delivery,1
T08945,C1635,P0023,2025-07-24 10:45:05,2,461.33,922.66,Card,0
T08946,C0622,P0029,2025-08-17 05:36:53,4,387.26,1549.04,Mobile Money,1
T08947,C0046,P0106,2025-07-08 11:49:36,4,164.66,658.64,Mobile Money,0
T08948,C1168,P0001,2025-12-28 19:25:09,3,190.4,571.2,Mobile Money,0
T08949,C1766,P0025,2025-10-07 23:35:37,2,197.4,394.8,Mobile Money,0
T08950,C0211,P0082,2026-03-03 08:56:17,4,292.44,1169.76,Card,0
T08951,C0347,P0144,2025-09-24 18:17:18,1,197.14,197.14,Card,0
T08952,C1186,P0198,2025-10-02 17:22:56,1,118.55,118.55,Cash on Delivery,0
T08953,C1451,P0053,2026-04-06 07:39:28,3,347.76,1043.28,Mobile Money,0
T08954,C1515,P0044,2025-10-07 16:45:39,4,105.52,422.08,Card,0
T08955,C0787,P0023,2025-08-30 18:35:23,4,461.33,1845.32,Cash on Delivery,0
T08956,C1170,P0200,2025-07-23 23:28:32,1,270.37,270.37,Cash on Delivery,0
T08957,C0522,P0069,2025-12-07 02:56:45,4,258.49,1033.96,Cash on Delivery,0
T08958,C1617,P0111,2025-08-17 23:28:53,1,40.12,40.12,Mobile Money,0
T08959,C1668,P0096,2026-05-15 23:41:44,3,497.3,1491.9,Cash on Delivery,0
T08960,C0524,P0128,2025-07-25 15:13:26,3,276.87,830.61,Mobile Money,0
T08961,C1568,P0146,2026-03-20 10:49:15,4,196.12,784.48,Mobile Money,0
T08962,C0959,P0049,2025-11-20 14:27:12,4,181.37,725.48,Mobile Money,0
T08963,C1987,P0187,2025-10-21 07:54:38,3,115.68,347.04,Card,0
T08964,C1330,P0099,2026-05-17 10:02:17,3,483.49,1450.47,Card,0
T08965,C1178,P0199,2025-06-19 15:33:28,2,487.33,974.66,Card,1
T08966,C0575,P0151,2025-12-18 01:57:21,4,173.61,694.44,Cash on Delivery,0
T08967,C0834,P0194,2025-11-27 10:28:07,3,369.86,1109.58,Card,0
T08968,C0399,P0103,2025-08-24 20:49:23,2,349.53,699.06,Mobile Money,1
T08969,C0602,P0016,2026-03-18 22:23:42,4,119.29,477.16,Mobile Money,0
T08970,C1621,P0072,2025-12-19 21:10:30,4,339.47,1357.88,Mobile Money,0
T08971,C1496,P0039,2025-09-10 08:41:01,3,249.43,748.29,Mobile Money,1
T08972,C0919,P0036,2026-02-18 21:03:15,2,140.99,281.98,Card,0
T08973,C1522,P0077,2026-05-09 00:59:01,1,450.71,450.71,Card,1
T08974,C1772,P0170,2026-04-23 17:58:05,3,277.02,831.06,Cash on Delivery,1
T08975,C1645,P0044,2025-11-06 04:33:25,2,105.52,211.04,Mobile Money,0
T08976,C0304,P0129,2026-01-28 10:41:11,3,467.63,1402.89,Cash on Delivery,0
T08977,C0912,P0112,2026-03-28 01:38:28,1,445.55,445.55,Mobile Money,1
T08978,C1963,P0048,2026-01-06 21:42:49,2,446.82,893.64,Cash on Delivery,0
T08979,C1090,P0051,2025-12-03 16:10:52,3,179.52,538.56,Mobile Money,1
T08980,C1801,P0031,2025-09-22 01:31:24,3,365.86,1097.58,Cash on Delivery,0
T08981,C1038,P0041,2025-12-30 11:09:49,3,20.56,61.68,Cash on Delivery,1
T08982,C1880,P0058,2026-01-26 18:05:26,2,498.88,997.76,Mobile Money,0
T08983,C0610,P0097,2026-01-29 12:11:18,4,457.86,1831.44,Card,1
T08984,C0388,P0192,2025-10-22 06:46:51,4,112.32,449.28,Mobile Money,0
T08985,C0759,P0162,2026-04-13 11:41:26,4,448.28,1793.12,Mobile Money,1
T08986,C1366,P0070,2026-06-06 09:38:25,2,52.61,105.22,Card,0
T08987,C1797,P0004,2025-10-28 18:15:35,2,170.19,340.38,Mobile Money,0
T08988,C1443,P0075,2026-03-26 18:10:58,1,279.82,279.82,Cash on Delivery,0
T08989,C0386,P0117,2026-03-03 10:07:37,3,155.12,465.36,Card,1
T08990,C0630,P0182,2026-01-17 17:33:48,3,248.85,746.55,Card,0
T08991,C0360,P0200,2025-08-11 10:20:30,2,270.37,540.74,Cash on Delivery,0
T08992,C1271,P0176,2026-04-22 22:22:11,1,46.99,46.99,Mobile Money,1
T08993,C0253,P0049,2026-01-01 10:22:17,2,181.37,362.74,Cash on Delivery,0
T08994,C0632,P0078,2025-12-18 13:57:26,1,143.04,143.04,Cash on Delivery,0
T08995,C1462,P0161,2026-03-31 23:34:40,3,250.8,752.4,Cash on Delivery,0
T08996,C0197,P0056,2025-09-21 17:24:06,3,486.03,1458.09,Card,1
T08997,C0596,P0004,2025-12-04 12:58:51,2,170.19,340.38,Card,0
T08998,C0534,P0192,2026-05-17 19:39:08,3,112.32,336.96,Mobile Money,0
T08999,C1099,P0024,2026-02-24 04:45:06,3,262.81,788.43,Mobile Money,0
T09000,C0923,P0110,2025-06-20 19:32:57,2,253.25,506.5,Cash on Delivery,1
T09001,C1482,P0138,2025-07-10 19:34:22,3,309.85,929.55,Card,0
T09002,C0037,P0110,2026-03-13 12:48:42,2,253.25,506.5,Card,0
T09003,C1587,P0054,2025-09-04 17:44:19,1,471.74,471.74,Cash on Delivery,1
T09004,C1664,P0060,2026-02-24 23:22:23,4,175.81,703.24,Mobile Money,1
T09005,C0305,P0051,2025-10-31 04:40:21,2,179.52,359.04,Mobile Money,0
T09006,C1776,P0179,2026-04-06 06:10:49,4,178.36,713.44,Card,1
T09007,C1689,P0164,2025-08-04 18:41:05,4,163.06,652.24,Cash on Delivery,0
T09008,C1468,P0164,2025-10-28 00:28:58,1,163.06,163.06,Card,0
T09009,C1993,P0007,2026-03-25 08:43:13,1,95.79,95.79,Cash on Delivery,0
T09010,C1060,P0123,2026-01-15 04:30:23,4,25.33,101.32,Card,0
T09011,C0739,P0073,2026-03-08 03:47:55,2,462.72,925.44,Card,0
T09012,C0797,P0047,2025-09-10 17:17:19,3,230.98,692.94,Card,0
T09013,C0747,P0005,2025-07-24 22:23:53,1,15.19,15.19,Mobile Money,0
T09014,C0831,P0115,2026-06-07 07:57:50,1,491.01,491.01,Card,0
T09015,C1553,P0093,2025-07-15 06:55:02,4,290.57,1162.28,Card,0
T09016,C1393,P0127,2026-05-16 02:26:07,3,458.03,1374.09,Mobile Money,0
T09017,C1908,P0037,2025-08-02 10:31:46,4,64.2,256.8,Mobile Money,0
T09018,C0649,P0125,2026-05-28 10:05:40,3,96.25,288.75,Card,0
T09019,C0565,P0038,2026-06-06 23:34:24,3,362.26,1086.78,Mobile Money,0
T09020,C0821,P0141,2025-06-20 02:59:19,2,343.56,687.12,Card,0
T09021,C1911,P0119,2026-04-30 10:18:36,4,482.8,1931.2,Card,0
T09022,C1350,P0049,2025-08-19 11:12:38,2,181.37,362.74,Mobile Money,0
T09023,C0781,P0163,2025-12-21 05:35:41,4,479.48,1917.92,Mobile Money,0
T09024,C0087,P0121,2026-01-20 18:51:36,3,351.26,1053.78,Cash on Delivery,0
T09025,C1886,P0130,2026-05-26 01:53:11,4,370.26,1481.04,Cash on Delivery,0
T09026,C1837,P0019,2026-04-01 03:58:53,4,332.95,1331.8,Card,1
T09027,C1969,P0174,2026-02-05 02:25:51,3,351.98,1055.94,Cash on Delivery,0
T09028,C1834,P0079,2025-06-27 19:19:45,1,449.07,449.07,Mobile Money,1
T09029,C0425,P0161,2025-09-22 10:37:02,4,250.8,1003.2,Cash on Delivery,0
T09030,C1878,P0119,2025-10-22 00:59:02,1,482.8,482.8,Cash on Delivery,0
T09031,C1811,P0111,2026-05-13 12:25:13,3,40.12,120.36,Mobile Money,0
T09032,C1319,P0039,2026-02-13 06:39:36,3,249.43,748.29,Mobile Money,0
T09033,C0987,P0098,2025-12-17 23:57:23,2,476.77,953.54,Card,0
T09034,C1092,P0172,2025-07-10 11:55:23,1,75.78,75.78,Mobile Money,0
T09035,C0560,P0191,2026-05-09 20:35:19,3,484.8,1454.4,Card,1
T09036,C0674,P0003,2026-05-17 01:41:11,1,82.22,82.22,Cash on Delivery,0
T09037,C1853,P0113,2026-04-08 22:00:56,1,291.54,291.54,Cash on Delivery,1
T09038,C0381,P0148,2026-04-19 14:41:19,4,54.89,219.56,Card,0
T09039,C0238,P0012,2025-08-26 16:05:36,3,491.7,1475.1,Mobile Money,1
T09040,C1761,P0028,2025-08-07 06:38:10,4,86.81,347.24,Cash on Delivery,0
T09041,C0082,P0075,2025-10-09 14:24:09,3,279.82,839.46,Mobile Money,0
T09042,C1233,P0083,2026-01-11 05:38:20,2,333.43,666.86,Card,0
T09043,C1791,P0147,2026-01-30 09:43:10,2,107.31,214.62,Mobile Money,0
T09044,C1783,P0188,2025-10-04 06:36:26,1,489.06,489.06,Cash on Delivery,0
T09045,C1881,P0067,2026-05-16 20:18:35,2,97.33,194.66,Card,0
T09046,C1191,P0169,2025-06-29 17:57:33,3,465.81,1397.43,Card,0
T09047,C0436,P0078,2026-03-03 07:32:32,1,143.04,143.04,Cash on Delivery,0
T09048,C1632,P0175,2025-07-30 12:46:48,4,446.49,1785.96,Cash on Delivery,1
T09049,C1095,P0180,2025-11-24 10:56:03,3,389.69,1169.07,Card,0
T09050,C1465,P0190,2025-07-16 12:12:24,1,459.96,459.96,Card,1
T09051,C0787,P0132,2026-02-23 22:36:14,3,181.21,543.63,Cash on Delivery,0
T09052,C0283,P0102,2025-06-08 13:18:50,4,189.48,757.92,Card,0
T09053,C1957,P0029,2025-08-04 17:19:48,2,387.26,774.52,Card,0
T09054,C0687,P0189,2025-09-26 10:02:29,4,446.12,1784.48,Mobile Money,1
T09055,C1350,P0089,2026-03-21 02:36:00,4,51.37,205.48,Card,0
T09056,C1423,P0100,2026-05-27 20:35:46,1,42.3,42.3,Cash on Delivery,0
T09057,C0376,P0018,2026-03-05 08:43:42,2,90.82,181.64,Card,0
T09058,C1174,P0089,2025-06-28 12:44:13,4,51.37,205.48,Cash on Delivery,0
T09059,C1980,P0104,2025-08-15 07:25:14,4,108.41,433.64,Mobile Money,0
T09060,C0221,P0111,2026-01-20 14:20:59,1,40.12,40.12,Card,0
T09061,C1088,P0194,2025-10-18 18:01:44,2,369.86,739.72,Cash on Delivery,1
T09062,C0030,P0058,2025-07-07 10:54:39,3,498.88,1496.64,Mobile Money,0
T09063,C1113,P0019,2026-03-16 22:11:00,2,332.95,665.9,Card,1
T09064,C1151,P0174,2026-03-31 10:36:00,3,351.98,1055.94,Card,0
T09065,C1643,P0186,2025-08-04 05:32:45,4,241.47,965.88,Mobile Money,1
T09066,C0051,P0085,2025-09-13 18:48:27,2,327.72,655.44,Cash on Delivery,0
T09067,C0648,P0142,2025-10-25 20:02:15,2,323.0,646.0,Cash on Delivery,0
T09068,C0530,P0002,2025-11-23 17:38:40,2,390.95,781.9,Card,0
T09069,C1764,P0185,2026-02-20 02:21:15,2,342.11,684.22,Cash on Delivery,0
T09070,C0194,P0092,2026-01-28 14:39:02,3,220.03,660.09,Card,0
T09071,C0722,P0056,2026-02-05 01:17:37,4,486.03,1944.12,Mobile Money,0
T09072,C0476,P0043,2026-05-17 12:39:33,1,128.4,128.4,Card,1
T09073,C0264,P0072,2025-11-20 04:24:03,1,339.47,339.47,Cash on Delivery,0
T09074,C1543,P0005,2025-11-25 19:52:09,1,15.19,15.19,Card,0
T09075,C0549,P0021,2026-01-19 21:49:51,1,484.94,484.94,Card,0
T09076,C1021,P0173,2026-03-09 16:15:24,4,434.1,1736.4,Card,0
T09077,C0206,P0176,2025-09-05 01:21:49,2,46.99,93.98,Cash on Delivery,0
T09078,C0179,P0101,2025-07-04 07:40:43,3,426.31,1278.93,Mobile Money,1
T09079,C0342,P0132,2025-07-22 05:31:36,4,181.21,724.84,Mobile Money,1
T09080,C0290,P0184,2026-05-18 21:16:17,3,63.18,189.54,Mobile Money,0
T09081,C0649,P0045,2025-08-07 21:56:43,4,148.43,593.72,Mobile Money,0
T09082,C0415,P0016,2025-07-07 11:46:26,3,119.29,357.87,Cash on Delivery,0
T09083,C1285,P0141,2025-07-14 23:19:18,4,343.56,1374.24,Card,0
T09084,C1967,P0123,2026-05-08 15:17:45,3,25.33,75.99,Cash on Delivery,0
T09085,C0660,P0167,2025-07-20 08:11:41,2,279.08,558.16,Card,0
T09086,C0414,P0130,2026-03-28 12:46:08,4,370.26,1481.04,Mobile Money,0
T09087,C1578,P0010,2025-11-14 17:13:55,4,487.01,1948.04,Cash on Delivery,0
T09088,C0181,P0181,2025-11-17 10:05:17,1,128.12,128.12,Mobile Money,1
T09089,C0944,P0040,2025-12-04 23:27:00,4,59.89,239.56,Cash on Delivery,0
T09090,C1233,P0125,2026-04-01 06:53:15,1,96.25,96.25,Cash on Delivery,0
T09091,C1009,P0166,2026-05-20 17:49:58,2,226.98,453.96,Cash on Delivery,1
T09092,C0351,P0044,2026-05-20 19:57:06,3,105.52,316.56,Mobile Money,0
T09093,C0124,P0061,2025-10-03 01:22:58,3,76.72,230.16,Mobile Money,0
T09094,C1791,P0030,2025-12-09 11:52:19,4,11.97,47.88,Mobile Money,1
T09095,C0139,P0113,2026-03-13 03:39:47,2,291.54,583.08,Card,0
T09096,C1386,P0123,2026-02-17 23:40:32,2,25.33,50.66,Card,0
T09097,C1743,P0157,2026-03-01 06:56:03,4,128.76,515.04,Card,0
T09098,C1904,P0093,2026-02-26 14:27:18,2,290.57,581.14,Mobile Money,0
T09099,C1646,P0051,2025-12-09 11:55:00,4,179.52,718.08,Mobile Money,0
T09100,C0457,P0038,2025-12-30 05:53:00,2,362.26,724.52,Mobile Money,0
T09101,C1882,P0022,2025-08-10 00:13:11,1,200.6,200.6,Cash on Delivery,1
T09102,C0647,P0182,2026-05-10 09:38:04,4,248.85,995.4,Mobile Money,0
T09103,C1192,P0110,2025-10-01 14:53:50,4,253.25,1013.0,Cash on Delivery,1
T09104,C0024,P0107,2026-03-24 19:27:01,4,352.73,1410.92,Card,0
T09105,C0935,P0041,2025-08-17 07:09:42,3,20.56,61.68,Card,1
T09106,C0997,P0102,2026-02-03 08:11:40,2,189.48,378.96,Cash on Delivery,1
T09107,C0222,P0171,2025-10-10 21:57:44,1,275.23,275.23,Cash on Delivery,0
T09108,C0862,P0187,2026-01-22 07:25:21,1,115.68,115.68,Mobile Money,0
T09109,C0713,P0120,2026-05-14 06:39:55,1,30.58,30.58,Cash on Delivery,0
T09110,C1640,P0152,2025-12-27 02:12:34,2,63.49,126.98,Card,0
T09111,C1846,P0043,2025-06-15 08:00:45,3,128.4,385.2,Card,0
T09112,C0410,P0079,2025-07-30 06:12:49,2,449.07,898.14,Mobile Money,0
T09113,C1758,P0054,2026-04-09 10:31:04,1,471.74,471.74,Mobile Money,0
T09114,C0975,P0075,2026-04-06 02:17:44,1,279.82,279.82,Card,1
T09115,C0554,P0172,2025-12-09 13:02:30,1,75.78,75.78,Cash on Delivery,0
T09116,C0081,P0157,2025-11-29 02:08:12,3,128.76,386.28,Cash on Delivery,1
T09117,C0744,P0058,2025-07-03 17:15:42,2,498.88,997.76,Cash on Delivery,0
T09118,C0511,P0191,2025-08-01 08:32:48,1,484.8,484.8,Cash on Delivery,0
T09119,C1126,P0107,2025-09-28 05:06:25,3,352.73,1058.19,Mobile Money,0
T09120,C0194,P0054,2026-02-05 01:51:49,2,471.74,943.48,Cash on Delivery,1
